omega,level,participant_id,week,n_weeks,x,y
omega3,Within person,P108,5.0,,-0.5756882186889936,0.30534054067493654
omega3,Within person,P108,6.0,,0.7566394626404183,0.22573247688185183
omega3,Within person,P108,7.0,,-0.033304948736152584,0.012783869122773295
omega3,Within person,P108,8.0,,-0.3663887814766082,-0.15131146237329463
omega3,Within person,P109,1.0,,0.4222096725450356,0.2313738607529232
omega3,Within person,P109,2.0,,0.08726010282673513,0.24051698927545673
omega3,Within person,P109,3.0,,0.24612787030999794,-0.09884586268868634
omega3,Within person,P109,4.0,,-0.313102210202985,-0.14941588352322888
omega3,Within person,P109,5.0,,0.6565244866004981,0.3205684562835276
omega3,Within person,P109,6.0,,-0.4490873967065846,-0.6633239960392363
omega3,Within person,P109,7.0,,-0.5803331693978481,0.2992262941023224
omega3,Within person,P109,8.0,,-0.06959935597484901,-0.18009985816307822
omega3,Within person,P110,1.0,,-0.34074744531734985,-0.24210340858179405
omega3,Within person,P110,2.0,,-0.8548650078408512,0.2416101116902142
omega3,Within person,P110,3.0,,-1.0121619967115316,-0.09214777974970409
omega3,Within person,P110,4.0,,0.01184503425986122,-0.1717968559811914
omega3,Within person,P110,5.0,,0.569610390187331,-0.4961260940422678
omega3,Within person,P110,6.0,,1.3941547557975706,0.0786491094402319
omega3,Within person,P110,7.0,,0.149369523560084,0.564315206786253
omega3,Within person,P110,8.0,,0.08279474606488582,0.11759971043825829
omega3,Within person,P111,1.0,,0.1134328321936161,-0.9909512944765551
omega3,Within person,P111,2.0,,0.36881135280675914,0.2644973100595212
omega3,Within person,P111,3.0,,-0.8626847260378543,0.46978914002042216
omega3,Within person,P111,4.0,,-0.8809326984937815,-0.09525233306859696
omega3,Within person,P111,5.0,,0.4606231157535797,0.11804549251908233
omega3,Within person,P111,6.0,,0.8351735799215453,-0.040039583234412146
omega3,Within person,P111,7.0,,0.517909754961045,0.15877182864580885
omega3,Within person,P111,8.0,,-0.5523332111049091,0.11513943953472965
omega3,Within person,P112,1.0,,-0.2969607340901489,0.5322398496351308
omega3,Within person,P112,2.0,,1.2819889130939837,-0.7497666540738395
omega3,Within person,P112,3.0,,-0.9850281790038348,0.21752680443870864
omega3,Within person,P113,1.0,,-0.26355692974427813,0.11720381867058671
omega3,Within person,P113,2.0,,0.26355692974427836,-0.11720381867058673
omega3,Within person,P114,1.0,,0.0,0.0
omega3,Within person,P115,1.0,,0.13397697844995726,-0.630595890818656
omega3,Within person,P115,2.0,,0.2825559269527761,-0.1556788842231322
omega3,Within person,P115,3.0,,0.5873347582041347,0.16667183410026012
omega3,Within person,P115,4.0,,-1.4707483029125603,0.18834772872917385
omega3,Within person,P115,5.0,,-0.5581629930811387,0.3397223574243441
omega3,Within person,P115,6.0,,0.29541859368854084,0.21234466245482045
omega3,Within person,P115,7.0,,0.4953091174174865,0.057481791963399115
omega3,Within person,P115,8.0,,0.23431592128080359,-0.17829359963020947
omega3,Within person,P116,1.0,,0.8039806674584523,-0.12211450162946944
omega3,Within person,P116,2.0,,-0.2740211316128959,0.3792143073435129
omega3,Within person,P116,3.0,,-0.5299595358455564,-0.25709980571404345
omega3,Within person,P117,1.0,,0.40551324892160795,-1.8625675724332473
omega3,Within person,P117,2.0,,-0.9470394405702173,-1.4227240155457692
omega3,Within person,P117,3.0,,0.22865529804495305,0.4326347203005314
omega3,Within person,P117,4.0,,0.017215132627424135,1.3500729903612105
omega3,Within person,P117,5.0,,-0.3382538204513478,-1.2807981192980127
omega3,Within person,P117,6.0,,-0.7535026160751187,0.5416880185718829
omega3,Within person,P117,7.0,,0.4396618849850702,1.4475997503338232
omega3,Within person,P117,8.0,,0.9477503125176282,0.7940942277095816
omega3,Within person,P118,1.0,,-0.38593555350320374,0.34239433168491784
omega3,Within person,P118,2.0,,-0.19556832263048118,-0.02496452586840725
omega3,Within person,P118,3.0,,-0.6539398355142539,0.5228851400521083
omega3,Within person,P118,4.0,,0.2548495210850357,-0.3071469732191523
omega3,Within person,P118,5.0,,0.16984578138887968,-0.13707665067625127
omega3,Within person,P118,6.0,,1.4702975598276207,0.5246565647181944
omega3,Within person,P118,7.0,,0.3291761563987662,0.1248345055665187
omega3,Within person,P118,8.0,,-0.9887253070523635,-1.0455823922579284
omega3,Within person,P119,1.0,,-0.9341372767754588,-2.315928557140831
omega3,Within person,P119,2.0,,0.2658819871190422,-4.074695634032536
omega3,Within person,P119,3.0,,-0.8881032595220233,-1.3733555197799003
omega3,Within person,P119,4.0,,0.8073342052755766,1.4516263048787181
omega3,Within person,P119,5.0,,0.18377708031570206,1.8155354001221211
omega3,Within person,P119,6.0,,-0.03546294645553316,1.507793824104218
omega3,Within person,P119,7.0,,-0.48405386550614193,1.5081618134143138
omega3,Within person,P119,8.0,,1.0847640755488368,1.4808623684338955
omega3,Within person,P120,1.0,,0.9359983988089245,-0.25726113188560723
omega3,Within person,P120,2.0,,0.2617440741466366,0.20097535187171411
omega3,Within person,P120,3.0,,-0.18923806370731722,0.2863686934037004
omega3,Within person,P120,4.0,,1.1599929370843056,0.1546425342400174
omega3,Within person,P120,5.0,,-1.7247974048243764,-0.18301842850691347
omega3,Within person,P120,6.0,,-0.10346319187525332,0.3591830234872768
omega3,Within person,P120,7.0,,-0.6130782066238776,0.31977090483309434
omega3,Within person,P120,8.0,,0.27284145699095763,-0.8806609474432825
omega3,Within person,P121,1.0,,0.5611205447310943,-0.31477413568641455
omega3,Within person,P121,2.0,,-0.2395688415484113,0.2573923220351618
omega3,Within person,P121,3.0,,0.5224323652724336,-0.19552995100947418
omega3,Within person,P121,4.0,,-1.939230328393232,0.1638308469428035
omega3,Within person,P121,5.0,,0.5751665984445877,0.23975833682992045
omega3,Within person,P121,6.0,,0.41297533571054545,-0.5012470941362018
omega3,Within person,P121,7.0,,0.6102080787104553,0.21826138328324665
omega3,Within person,P121,8.0,,-0.5031037529274737,0.13230829174095812
omega3,Within person,P122,1.0,,0.0,0.0
omega3,Within person,P123,1.0,,-1.7721268620982824,0.46287389756551134
omega3,Within person,P123,2.0,,-1.7736029406957068,0.1035034548531818
omega3,Within person,P123,3.0,,0.42004947701425494,-0.442705290539784
omega3,Within person,P123,4.0,,0.5390608657635285,0.27661438657186244
omega3,Within person,P123,5.0,,-0.10056092083144365,-0.002763114143767842
omega3,Within person,P123,6.0,,1.1117076497466962,-0.15126027610850634
omega3,Within person,P123,7.0,,0.018788680808817793,0.11070062659848579
omega3,Within person,P123,8.0,,1.5566840502921355,-0.35696368479698287
omega3,Within person,P124,1.0,,0.007681482531494227,-0.2712945617856002
omega3,Within person,P124,2.0,,0.44230716470104753,-2.311835118240664
omega3,Within person,P124,3.0,,-0.1737559092513971,-0.2349902035406446
omega3,Within person,P124,4.0,,-0.22168634188087272,0.5196860811741895
omega3,Within person,P124,5.0,,-0.06423984668765004,0.7865240480680996
omega3,Within person,P124,6.0,,-0.44446060404960647,0.8651731148977165
omega3,Within person,P124,7.0,,0.5120536821274831,0.5300926282572522
omega3,Within person,P124,8.0,,-0.057899627490498595,0.11664401116965117
omega3,Within person,P125,1.0,,0.0015963012105112695,0.1649689247259456
omega3,Within person,P125,2.0,,-0.17279918938229977,0.9968035998888188
omega3,Within person,P125,3.0,,0.41114389451072386,0.1353831376751029
omega3,Within person,P125,4.0,,0.18492378607629853,-0.20699767630569058
omega3,Within person,P125,5.0,,-0.6905506264911251,-0.42636784300609126
omega3,Within person,P125,6.0,,-0.5398751551249819,-0.047843424497761355
omega3,Within person,P125,7.0,,0.6967944510019011,-0.762758527821513
omega3,Within person,P125,8.0,,0.108766538198972,0.14681180934118887
omega3,Within person,P126,1.0,,-0.6215541305478123,0.2913007224450508
omega3,Within person,P126,2.0,,-0.6200817030841865,0.12118726525596824
omega3,Within person,P126,3.0,,-0.6272661201968894,0.49567528388980575
omega3,Within person,P126,4.0,,-0.43046638518473546,-0.18470384619319957
omega3,Within person,P126,5.0,,2.5884558987054147,0.09710707500242921
omega3,Within person,P126,6.0,,0.32224085040858175,0.12730324353186107
omega3,Within person,P126,7.0,,-0.5449659905654767,0.4010693014451978
omega3,Within person,P126,8.0,,-0.06636241953489619,-1.3489390453771133
omega3,Within person,P127,1.0,,-0.541614964593179,-0.03976569236111624
omega3,Within person,P127,2.0,,-0.18607468002331773,-0.9094538826417786
omega3,Within person,P127,3.0,,-0.34983590493585726,0.16688308237210708
omega3,Within person,P127,4.0,,-0.5153954463586835,0.2539143253282938
omega3,Within person,P127,5.0,,0.42318236358899397,0.1011361873335831
omega3,Within person,P127,6.0,,0.7326334911785257,0.2697179694836446
omega3,Within person,P127,7.0,,-0.5527465501940156,-0.11193490339890133
omega3,Within person,P127,8.0,,0.9898516913375324,0.2695029138841675
omega3,Within person,P128,1.0,,0.4534822000618476,0.459056132817472
omega3,Within person,P128,2.0,,-1.8592171910066262,-0.012859479054223688
omega3,Within person,P128,3.0,,0.691124647319729,-0.18889098342397959
omega3,Within person,P128,4.0,,0.9881250511476386,-0.06418239047466373
omega3,Within person,P128,5.0,,-0.6961974331013822,-0.11952218701541656
omega3,Within person,P128,6.0,,0.637911877281998,0.3975264455157883
omega3,Within person,P128,7.0,,-0.268272160817031,-0.3492953109006773
omega3,Within person,P128,8.0,,0.05304300911382595,-0.12183222746429928
omega3,Within person,P129,1.0,,1.466517483322618,-0.7876935515140784
omega3,Within person,P129,2.0,,-0.06840052600059865,-0.4971241243453517
omega3,Within person,P129,3.0,,0.5409977936701503,-0.31448633611623955
omega3,Within person,P129,4.0,,0.2968744622144898,7.88539853547876e-05
omega3,Within person,P129,5.0,,-0.5314079861571671,0.37302242471093217
omega3,Within person,P129,6.0,,-0.8304320384997305,0.5867658390719646
omega3,Within person,P129,7.0,,-0.8707619109707369,0.9220155448357412
omega3,Within person,P129,8.0,,-0.0033872775790253495,-0.2825786506283229
omega3,Within person,P130,1.0,,-1.0637576382291618,-0.1914735354607564
omega3,Within person,P130,2.0,,-1.038294780709631,-0.11086808955465849
omega3,Within person,P130,3.0,,0.969193983093309,-0.125516972284145
omega3,Within person,P130,4.0,,0.23576664700097227,0.722047759261305
omega3,Within person,P130,5.0,,0.16754613108788913,-0.9476396409611981
omega3,Within person,P130,6.0,,1.047960834482091,0.3968229117321628
omega3,Within person,P130,7.0,,0.38867772153757824,0.12317548400670433
omega3,Within person,P130,8.0,,-0.7070928982630464,0.13345208326058605
omega3,Within person,P131,1.0,,-0.5401670100265149,0.08076977511625356
omega3,Within person,P131,2.0,,-0.6785741888132641,0.6785437838916124
omega3,Within person,P131,3.0,,0.2384606157905269,0.05868698273577937
omega3,Within person,P131,4.0,,0.46500014138340384,-0.5141676661561809
omega3,Within person,P131,5.0,,-0.08419175400362772,0.11123575365781378
omega3,Within person,P131,6.0,,-0.4907849258989342,-0.40233046787436827
omega3,Within person,P131,7.0,,0.2708315173427398,0.2680182650076339
omega3,Within person,P131,8.0,,0.8194256042256709,-0.28075642637854387
omega3,Within person,P132,1.0,,0.5430127552120354,-0.127461312206476
omega3,Within person,P132,2.0,,-0.5430127552120353,0.127461312206476
omega3,Within person,P133,1.0,,-0.9866264985856202,-0.038876851983277526
omega3,Within person,P133,2.0,,-0.5517896541070021,0.42501850371918615
omega3,Within person,P133,3.0,,1.111745712182674,0.31765412826081774
omega3,Within person,P133,4.0,,0.2969175701560676,-0.18163735569477651
omega3,Within person,P133,5.0,,0.809650994195122,0.10299395976210178
omega3,Within person,P133,6.0,,0.3214030026767796,0.03155502186904845
omega3,Within person,P133,7.0,,-0.6763796089200941,-0.1740709044627076
omega3,Within person,P133,8.0,,-0.32492151759792687,-0.48263650147039244
omega3,Within person,P134,1.0,,0.29524406141100923,0.20057192776173022
omega3,Within person,P134,2.0,,-0.20783691852020897,0.04023500878266657
omega3,Within person,P134,3.0,,0.4042595712794731,0.25944885107476895
omega3,Within person,P134,4.0,,-0.8158091243453696,-0.023442448307772132
omega3,Within person,P134,5.0,,-1.677286702511318,0.28462407408208906
omega3,Within person,P134,6.0,,0.03020730431838836,-0.25182179741661564
omega3,Within person,P134,7.0,,0.8110662064587902,-0.16227018673340937
omega3,Within person,P134,8.0,,1.1601556019092354,-0.3473454292434576
omega3,Within person,P135,1.0,,0.3475201449577944,-0.04724960764292446
omega3,Within person,P135,2.0,,0.27094469900418483,0.2803469355798288
omega3,Within person,P135,3.0,,-1.8865544098813778,0.21236421554998786
omega3,Within person,P135,4.0,,0.486510764783594,-1.1830368397155706
omega3,Within person,P135,5.0,,-0.5533403815928664,0.1379941678536989
omega3,Within person,P135,6.0,,0.7564913674874281,0.14917271206294191
omega3,Within person,P135,7.0,,0.21372807155507123,0.25477302336515506
omega3,Within person,P135,8.0,,0.3646997436861721,0.1956353929468826
omega3,Within person,P136,1.0,,-0.22072667432341622,-0.553189354011221
omega3,Within person,P136,2.0,,-0.3315503777797463,0.2204080158857591
omega3,Within person,P136,3.0,,-0.4202850792586562,0.08791028601123646
omega3,Within person,P136,4.0,,0.9725621313618186,0.2448710521142256
omega3,Within person,P137,1.0,,1.7987317124048914,-0.15115979784407074
omega3,Within person,P137,2.0,,0.8837240502479593,-0.07573033075986746
omega3,Within person,P137,3.0,,-0.4078492826124369,-0.1605470167892008
omega3,Within person,P137,4.0,,-1.268551114015037,0.3392073499713025
omega3,Within person,P137,5.0,,-1.0060553660253768,0.048229795421836585
omega3,Within person,P138,1.0,,-1.2575553235566541,0.42388292159713725
omega3,Within person,P138,2.0,,-0.03667270653618651,1.1272593636437525
omega3,Within person,P138,3.0,,-1.1944340749211833,0.9325512960432015
omega3,Within person,P138,4.0,,0.8034954944775972,-0.370742661520238
omega3,Within person,P138,5.0,,-0.07620633898764226,-0.4866579255379325
omega3,Within person,P138,6.0,,-0.316110115963967,-0.49589013195815906
omega3,Within person,P138,7.0,,1.3797367715112507,-0.8404050993936901
omega3,Within person,P138,8.0,,0.6977462939767853,-0.28999776287407175
omega3,Within person,P139,1.0,,0.559038406130571,-0.010713709235024016
omega3,Within person,P139,2.0,,0.4192613422264936,0.04867371628057504
omega3,Within person,P139,3.0,,0.215881561772291,0.0077759055814341504
omega3,Within person,P139,4.0,,-0.35308081111630574,0.07503928731845111
omega3,Within person,P139,5.0,,-0.5146425511923876,0.07503928731845111
omega3,Within person,P139,6.0,,0.11217235621641264,-0.015679336051257264
omega3,Within person,P139,7.0,,-0.1449530392208489,0.22374842579374588
omega3,Within person,P139,8.0,,-0.29367726481622625,-0.40388357700637534
omega3,Within person,P140,1.0,,1.540040022498826,-1.2829440704903896
omega3,Within person,P140,2.0,,-1.1005456120418944,-0.7121635268359099
omega3,Within person,P140,3.0,,-1.5989902250734804,-0.16601415322092933
omega3,Within person,P140,4.0,,0.2345953731033356,0.4492045052614476
omega3,Within person,P140,5.0,,-0.9027110328809117,0.3908693691056121
omega3,Within person,P140,6.0,,0.7036042690764115,0.7197033012450977
omega3,Within person,P140,7.0,,0.8572463677905919,0.6274516249486835
omega3,Within person,P140,8.0,,0.2667608375271218,-0.026107050013612132
omega3,Within person,P141,1.0,,-0.8003013181390015,-1.1213831649092187
omega3,Within person,P141,2.0,,0.7882860748039164,-0.11566519195280525
omega3,Within person,P141,3.0,,0.6349743884854928,0.4180984538298154
omega3,Within person,P141,4.0,,-0.9985729595675623,0.23493037456200344
omega3,Within person,P141,5.0,,1.9417283636196838,0.22109787733247727
omega3,Within person,P141,6.0,,0.17143886281915957,0.3563024471952843
omega3,Within person,P141,7.0,,-0.0860937177085126,0.273007618980483
omega3,Within person,P141,8.0,,-1.6514596943131763,-0.2663884150380394
omega3,Within person,P142,1.0,,-0.3895360419245668,-0.576171492685813
omega3,Within person,P142,2.0,,0.23401767657818345,-1.5870325858201457
omega3,Within person,P142,3.0,,-0.7318441624826897,0.774281661067416
omega3,Within person,P142,4.0,,0.3413029014617282,0.28981619303297573
omega3,Within person,P142,5.0,,0.04240897907747643,0.1451950367244743
omega3,Within person,P142,6.0,,0.9393370608441505,0.4521330295224561
omega3,Within person,P142,7.0,,0.28020489692713274,0.3493434963652061
omega3,Within person,P142,8.0,,-0.7158913104814146,0.15243466179343046
omega3,Within person,P143,1.0,,1.2197131480887156,-0.09770412467071549
omega3,Within person,P143,2.0,,-0.1511119346195824,-0.23879656869105526
omega3,Within person,P143,3.0,,-0.430910394273162,-0.38037801805950994
omega3,Within person,P143,4.0,,0.5507263369779074,-0.43610472848085957
omega3,Within person,P143,5.0,,0.6859737979521054,0.31817476359395
omega3,Within person,P143,6.0,,-0.30620114119869546,0.18046154618248378
omega3,Within person,P143,7.0,,-1.2667937996105383,0.25040864640523586
omega3,Within person,P143,8.0,,-0.3013960133167505,0.4039384837204706
omega3,Within person,P144,1.0,,-0.3322129630072569,0.19474775800063582
omega3,Within person,P144,2.0,,1.8975615095682339,1.1340649672543712
omega3,Within person,P144,3.0,,-0.22135517469560706,0.7389884381711593
omega3,Within person,P144,4.0,,-0.7271347393115751,0.2593061599383545
omega3,Within person,P144,5.0,,-0.07008313595730407,0.03164429170323757
omega3,Within person,P144,6.0,,-1.6477149355550287,-2.6939631695459583
omega3,Within person,P144,7.0,,0.5424149798280286,0.06341017177116026
omega3,Within person,P144,8.0,,0.5585244591305093,0.2718013827070389
omega3,Within person,P145,1.0,,-1.8895960442585833,-1.4087466856748705
omega3,Within person,P145,2.0,,0.12936105377939733,-0.21192222712797107
omega3,Within person,P145,3.0,,0.17290726072418083,0.5020839970648939
omega3,Within person,P145,4.0,,0.7143756250057378,0.1506001666511367
omega3,Within person,P145,5.0,,0.04791042001080903,0.38416484636513665
omega3,Within person,P145,6.0,,0.9311942426610271,-0.22447805715050925
omega3,Within person,P145,7.0,,0.8456209907477132,0.654899457724142
omega3,Within person,P145,8.0,,-0.9517735486702821,0.15339850214804135
omega3,Within person,P146,1.0,,1.3357145998168924,0.5998562531805792
omega3,Within person,P146,2.0,,-0.12224866399669443,0.4155126486720758
omega3,Within person,P146,3.0,,0.7432735514490096,-1.2699947760772843
omega3,Within person,P146,4.0,,-0.3828890528492316,0.5127757134410803
omega3,Within person,P146,5.0,,-1.0349785536555391,0.0440007327083438
omega3,Within person,P146,6.0,,-0.538871880764437,-0.3021505719247951
omega3,Within person,P147,1.0,,0.0,0.0
omega3,Within person,P148,1.0,,1.1318267566464923,-2.428589144508602
omega3,Within person,P148,2.0,,-0.44905303833316845,0.5635450846935368
omega3,Within person,P148,3.0,,-0.35357459384253376,0.14767613661454015
omega3,Within person,P148,4.0,,-0.08284193490913705,0.391611956300546
omega3,Within person,P148,5.0,,0.05812199088855241,0.8162151579858423
omega3,Within person,P148,6.0,,-0.3687982396266055,-0.10123035256989416
omega3,Within person,P148,7.0,,0.5629089833714548,0.2743541511508941
omega3,Within person,P148,8.0,,-0.49858992419505477,0.3364170103331372
omega3,Within person,P149,1.0,,-0.10022203349490688,-0.3388018605663672
omega3,Within person,P149,2.0,,0.24704393375834477,-0.94973183939367
omega3,Within person,P149,3.0,,0.29139517513766644,-0.044361000252239546
omega3,Within person,P149,4.0,,0.4286946240171243,0.3450056711190239
omega3,Within person,P149,5.0,,0.3407943942390066,0.23894110643374136
omega3,Within person,P149,6.0,,-0.9637162520270226,0.09002758022161839
omega3,Within person,P149,7.0,,0.4559391460877571,0.3772550459714925
omega3,Within person,P149,8.0,,-0.6999289877179705,0.28166529646640065
omega3,Within person,P150,1.0,,-0.22536396018680238,-0.9448811255730494
omega3,Within person,P150,2.0,,-0.3399819396356753,0.4344738916570671
omega3,Within person,P150,3.0,,0.2823284321587348,0.20509711521774662
omega3,Within person,P150,4.0,,-0.438587373581168,0.38497642136787874
omega3,Within person,P150,5.0,,0.39879229047440123,0.10398374413857342
omega3,Within person,P150,6.0,,-0.7968827251149978,0.46170434714564057
omega3,Within person,P150,7.0,,0.7449630608442285,-1.3064262109879083
omega3,Within person,P150,8.0,,0.37473221504127885,0.661071817034051
